provinceid,citycode,timepoint,timepointstr,area,positionname,stationcode,co,co_24h,latitude,longitude,measure,no2,no2_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h,so2,so2_24h,aqi,colevel,no2level,o3level,o3_8hlevel,pm10level,pm2_5level,so2level,primarypollutant,quality,unheathful,orderid,ispublish,no,no_24h,nox,nox_24h
14,360500,2024-05-11T1800,2024年05月11日 18时,新余市,飞宇,2353A,0.8,1,27.8431,114.9886,各类人群可正常活动,14,20,69,—,73,73,33,71,18,39,5,22,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
14,360500,2024-05-11T1800,2024年05月11日 18时,新余市,第二水厂,2354A,0.3,0.6,27.8246,114.9231,各类人群可正常活动,11,19,76,—,80,80,29,67,16,38,8,17,29,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
14,360500,2024-05-11T1800,2024年05月11日 18时,新余市,市气象局,2355A,0.5,0.9,27.8036,114.9308,各类人群可正常活动,8,20,82,—,82,82,22,65,14,41,6,18,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
14,360500,2024-05-11T1800,2024年05月11日 18时,新余市,新钢沁园村,3206A,0.5,0.7,27.807,114.9149,各类人群可正常活动,15,25,67,—,69,69,34,68,8,34,6,18,34,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
16,411500,2024-05-11T1800,2024年05月11日 18时,信阳市,平桥分局,2054A,0.3,0.5,32.1059,114.1099,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,11,10,124,—,107,107,375,130,69,40,5,5,236,1,1,1,2,5,2,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
16,411500,2024-05-11T1800,2024年05月11日 18时,信阳市,南湾水厂,2064A,0.6,0.7,32.1271,113.9956,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,5,4,118,—,104,104,262,113,65,36,4,4,156,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411500,2024-05-11T1800,2024年05月11日 18时,信阳市,市酿酒公司,2065A,0.3,0.5,32.1195,114.0775,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,14,12,117,—,100,100,288,115,73,40,5,5,169,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
16,411500,2024-05-11T1800,2024年05月11日 18时,信阳市,审计局,2066A,0.4,0.6,32.1399,114.0609,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,10,8,124,—,110,110,317,130,63,35,5,5,184,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
5,152200,2024-05-11T1800,2024年05月11日 18时,兴安盟,胜华新制药厂,2200A,0.4,0.4,46.0656,122.0392,各类人群可正常活动,8,8,76,—,77,77,21,30,13,17,2,2,24,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
5,152200,2024-05-11T1800,2024年05月11日 18时,兴安盟,科右前旗环保局,2201A,0.3,0.3,46.0741,121.9504,各类人群可正常活动,7,6,84,—,86,86,30,30,23,23,4,3,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
5,152200,2024-05-11T1800,2024年05月11日 18时,兴安盟,北滨河,3035A,0.2,0.2,46.0707,122.0931,各类人群可正常活动,5,5,80,—,82,82,32,30,6,19,3,2,32,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
3,130500,2024-05-11T1800,2024年05月11日 18时,邢台市,达活泉,1077A,0.2,0.4,37.0886,114.4704,极少数异常敏感人群应减少户外活动,7,8,126,—,117,117,127,200,34,43,3,3,89,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,130500,2024-05-11T1800,2024年05月11日 18时,邢台市,邢师高专,1078A,0.2,0.4,37.0349,114.5062,极少数异常敏感人群应减少户外活动,6,11,123,—,108,108,126,207,44,60,4,4,88,1,1,1,2,2,2,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,130500,2024-05-11T1800,2024年05月11日 18时,邢台市,路桥公司,1079A,0.2,0.4,37.0851,114.5237,极少数异常敏感人群应减少户外活动,3,6,125,—,116,116,100,175,18,37,4,5,75,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,130500,2024-05-11T1800,2024年05月11日 18时,邢台市,市环保局,1080A,0,0.1,37.0719,114.4725,极少数异常敏感人群应减少户外活动,4,6,129,—,116,116,134,247,26,49,5,6,92,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,容城县环境保护局,3584A,0.2,0.2,39.0341,115.8844,极少数异常敏感人群应减少户外活动,13,14,124,—,119,119,70,220,5,38,4,4,60,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,河北容城中学,3585A,0.1,0.2,39.0645,115.8665,极少数异常敏感人群应减少户外活动,10,16,129,—,119,119,61,233,8,40,3,3,56,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,安新县民政局,3586A,0.3,0.3,38.9405,115.923,极少数异常敏感人群应减少户外活动,2,3,124,—,118,118,57,212,22,48,2,2,54,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,安新县电力局,3587A,0.4,0.3,38.9338,115.9324,极少数异常敏感人群应减少户外活动,6,8,132,—,124,124,75,221,6,52,8,8,63,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,雄县环境保护局,3588A,0.2,0.3,38.9816,116.0901,极少数异常敏感人群应减少户外活动,12,12,128,—,119,119,51,223,10,51,3,4,51,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
3,131300,2024-05-11T1800,2024年05月11日 18时,雄安新区,雄县国土资源局,3589A,0.1,0.2,39.0046,116.1105,极少数异常敏感人群应减少户外活动,16,13,119,—,113,113,57,226,19,52,5,4,54,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,黄河新村,1177A,0.3,0.6,34.2761,117.179,儿童、老年人和病人应当留在室内，避免体力消耗，一般人群应避免户外活动,17,22,127,—,125,125,439,159,86,51,9,10,324,1,1,1,2,6,3,1,颗粒物(PM10),严重污染,健康人群运动耐受力降低，有明显强烈症状，提前出现某些疾病,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,淮塔,1178A,0.4,0.6,34.2384,117.1918,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,15,22,129,—,121,121,370,149,73,47,9,11,229,1,1,1,2,5,2,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,新城区,1180A,0.2,0.4,34.2153,117.256,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,16,25,137,—,123,123,359,156,64,44,6,8,213,1,1,1,2,5,2,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,桃园路,1181A,0.5,0.7,34.2911,117.244,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,15,18,125,—,123,123,383,163,58,44,8,10,248,1,1,1,2,5,2,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,农科院,1182A,0.3,0.6,34.2778,117.2933,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,16,21,127,—,122,122,361,162,62,44,7,8,216,1,1,1,2,5,2,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,鼓楼区政府,3005A,0.3,0.5,34.29,117.1814,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,9,16,128,—,124,124,325,137,71,45,6,8,188,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,铜山区招生办,3006A,0.4,0.7,34.1781,117.1694,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,13,23,142,—,131,131,312,118,134,47,7,13,181,1,1,1,2,4,4,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
10,320300,2024-05-11T1800,2024年05月11日 18时,徐州市,大泉街道,3288A,0.5,0.6,34.4422,117.4754,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,8,14,119,—,118,118,366,176,88,55,10,11,223,1,1,1,2,5,3,1,颗粒物(PM10),重度污染,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,监测站,2396A,0.2,0.4,34.0159,113.8276,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,16,13,128,—,123,123,249,190,76,50,4,5,150,1,1,1,2,3,3,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,开发区,2398A,0.4,0.5,33.9953,113.7906,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,—,11,121,—,126,126,216,179,44,43,6,6,133,1,0,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,市一中,3134A,0.3,0.4,34.0339,113.8172,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,14,13,136,—,129,129,233,207,46,38,5,5,142,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,许昌学院,3337A,0.3,0.4,34.0442,113.8614,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,16,13,128,—,128,128,242,214,70,50,9,10,146,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,芙蓉广场,3338A,0.3,0.4,34.0823,113.843,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,24,15,111,—,123,123,223,167,55,41,8,9,137,1,1,1,2,3,2,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
16,411000,2024-05-11T1800,2024年05月11日 18时,许昌市,建安区兴业大厦,3597A,0.2,0.4,34.1251,113.8134,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,20,15,114,—,117,117,276,141,60,44,3,8,163,1,1,1,2,4,2,1,颗粒物(PM10),中度污染,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,1,False,—,—,—,—
12,341800,2024-05-11T1800,2024年05月11日 18时,宣城市,鳌峰子站,2316A,0.5,0.5,30.9454,118.7581,各类人群可正常活动,3,9,65,—,74,73,26,45,18,25,3,3,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,341800,2024-05-11T1800,2024年05月11日 18时,宣城市,敬亭山子站,2317A,0.4,0.5,30.9743,118.7385,各类人群可正常活动,2,12,65,—,83,66,26,39,15,24,3,3,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,341800,2024-05-11T1800,2024年05月11日 18时,宣城市,开发区子站,2318A,0.5,0.5,30.9427,118.7173,各类人群可正常活动,4,8,57,—,77,72,26,43,18,28,3,3,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
12,341800,2024-05-11T1800,2024年05月11日 18时,宣城市,夏渡子站,3470A,0.6,0.5,30.9141,118.7724,各类人群可正常活动,2,7,64,—,70,68,29,43,23,29,3,4,33,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511800,2024-05-11T1800,2024年05月11日 18时,雅安市,建安厂,2554A,0.3,0.4,30.02,103.0475,各类人群可正常活动,23,18,66,—,65,63,23,32,12,26,6,6,23,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511800,2024-05-11T1800,2024年05月11日 18时,雅安市,市政府,2555A,0.3,0.4,29.9833,103.0111,各类人群可正常活动,9,10,82,—,70,70,23,34,12,30,6,6,26,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511800,2024-05-11T1800,2024年05月11日 18时,雅安市,川农大,2556A,0.4,0.5,29.9775,102.9905,各类人群可正常活动,3,9,46,—,53,53,21,31,10,24,6,6,21,1,1,1,1,1,1,1,—,优,空气质量令人满意，基本无空气污染,1,False,—,—,—,—
23,511800,2024-05-11T1800,2024年05月11日 18时,雅安市,康养中心,3700A,—,—,29.9956,103.0456,—,6,9,77,—,96,92,50,41,15,26,8,8,—,0,1,1,1,1,1,1,—,—,—,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,开发区,1642A,0.4,0.5,37.5639,121.2514,极少数异常敏感人群应减少户外活动,5,7,117,—,128,104,136,143,44,47,11,10,93,1,1,1,2,2,2,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,轴承厂,1643A,0.2,0.2,37.5433,121.3719,极少数异常敏感人群应减少户外活动,14,11,110,—,118,98,110,128,20,39,9,8,80,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,西郊化工站,1644A,0.7,0.8,37.5436,121.3181,极少数异常敏感人群应减少户外活动,12,11,112,—,121,99,102,126,26,35,6,6,76,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,莱山环保局,1645A,0.3,0.3,37.4822,121.4478,极少数异常敏感人群应减少户外活动,4,6,118,—,107,101,119,117,30,41,9,9,85,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,福山环保局,1646A,0.6,0.5,37.4967,121.2611,极少数异常敏感人群应减少户外活动,11,11,116,—,117,102,141,141,17,40,8,8,96,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,牟平检察院,3057A,0.5,0.5,37.4014,121.5992,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,9,8,116,—,112,102,151,118,29,27,8,8,101,1,1,1,2,3,1,1,颗粒物(PM10),轻度污染,易感人群症状有轻度加剧，健康人群出现刺激症状,1,False,—,—,—,—
15,370600,2024-05-11T1800,2024年05月11日 18时,烟台市,中国农业大学,3366A,0.4,0.4,37.4336,121.5206,极少数异常敏感人群应减少户外活动,8,9,122,—,106,102,129,115,24,35,8,7,90,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
27,610600,2024-05-11T1800,2024年05月11日 18时,延安市,枣园,1926A,0.2,0.1,36.6275,109.4131,极少数异常敏感人群应减少户外活动,5,11,131,—,122,122,51,174,12,39,9,9,51,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
27,610600,2024-05-11T1800,2024年05月11日 18时,延安市,延大医附院,1927A,0.3,0.3,36.6028,109.4761,极少数异常敏感人群应减少户外活动,6,13,127,—,121,121,57,200,17,37,4,4,54,1,1,1,2,2,1,1,颗粒物(PM10),良,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,1,False,—,—,—,—
